Filename,Label,XMin,YMin,XMax,YMax,Area
tile_4000_10500.png(4),Lake,0.2031132,0.5116534,0.24675529,0.5434238,0.0013865244
tile_4000_13000.png(1),Lake,0.8868748,0.26487446,0.9148291,0.2801488,0.00042698334
tile_4000_13000.png(2),Lake,0.9560219,0.28513774,0.9909401,0.30159333,0.0005745994
tile_4000_13500.png(1),Lake,0.3468081,0.2976319,0.39881164,0.3265585,0.001504286
tile_4000_13500.png(2),Lake,0.3374531,0.2978905,0.4330972,0.3238737,0.0024851388
tile_4000_3000.png(1),Lake,0.83983296,0.37177563,0.9928716,0.6155063,0.037300203
tile_4000_3000.png(2),Lake,0.32211944,0.8795298,0.47342053,0.9756018,0.014535801
tile_4000_3000.png(3),Lake,0.29691792,0.8833877,0.52316517,0.98914903,0.023928214
tile_4000_3000.png(4),Lake,0.88841563,0.35936895,0.9948352,0.5754077,0.022990748
tile_4000_3000.png(5),Lake,0.6915371,0.05843019,0.7201883,0.07526222,0.00048225842
tile_4000_3000.png(6),Lake,0.61232376,0.4680555,0.639958,0.48414102,0.0004445119
tile_4000_3000.png(7),Lake,0.61381257,0.4750584,0.64020884,0.49473748,0.00051945413
tile_4000_3000.png(8),Lake,0.68309313,0.038835853,0.71955466,0.066147275,0.0009958163
tile_4000_3000.png(9),Lake,0.29705685,0.7185246,0.70810366,0.9873686,0.11050747
tile_4000_3000.png(10),Lake,0.6142606,0.48138103,0.6411862,0.49770927,0.0004396472
tile_4000_3000.png(11),Lake,0.79006356,0.5500398,0.809744,0.5630533,0.00025611106
tile_4000_3000.png(12),Lake,0.26515454,0.557841,0.8543791,1.0,0.26053095
tile_4000_3500.png(1),Lake,0.007262668,0.13642578,0.05525892,0.2349594,0.004729244
tile_4000_3500.png(2),Lake,0.8515191,0.23129497,0.89733785,0.26083937,0.0013536873
tile_4000_3500.png(3),Lake,0.05124965,0.008441637,0.1058686,0.04272458,0.0018724983
tile_4000_3500.png(4),Lake,0.47661963,0.5542831,0.5089306,0.5795816,0.0008174208
tile_4000_3500.png(5),Lake,0.46901876,0.5502689,0.5035939,0.5775603,0.0009436052
tile_4000_3500.png(6),Lake,0.0071060597,0.11320223,0.050966818,0.36963794,0.011247464
tile_4000_3500.png(7),Lake,0.04735403,0.010727078,0.08890736,0.04108375,0.0012614208
tile_4000_3500.png(8),Lake,0.0490633,0.009724054,0.12645042,0.03493779,0.0019512186
tile_4000_3500.png(9),Lake,0.050068986,0.00852364,0.11967086,0.063598394,0.0038333065
tile_4000_3500.png(10),Lake,0.011025888,0.12502897,0.08061914,0.3163926,0.013317618
tile_4000_3500.png(11),Lake,0.02287746,0.0,0.13008486,0.41826922,0.044841554
tile_4000_3500.png(12),Lake,0.0540285,0.014334261,0.11882498,0.04920428,0.0022594542
tile_4000_3500.png(13),Lake,0.0044572474,0.09296832,0.056566514,0.27109775,0.009282194
tile_4000_3500.png(14),Lake,0.5914632,0.28187186,0.61504334,0.29556832,0.0003229644
tile_4000_3500.png(15),Lake,0.47136408,0.55333316,0.50880045,0.5899061,0.0013691577
tile_4000_3500.png(16),Lake,0.85146946,0.23298863,0.90313303,0.2771718,0.0022826605
tile_4000_4000.png(1),Lake,0.2253365,0.15952395,0.26453343,0.2110198,0.002018479
tile_4000_4000.png(2),Lake,0.24571691,0.88572305,0.30636477,0.9107968,0.0015206703
tile_4000_4000.png(3),Lake,0.20041823,0.3200318,0.25042367,0.34805852,0.0014014888
tile_4000_4000.png(4),Lake,0.19621281,0.3103999,0.25407267,0.33965027,0.0016924229
tile_4000_4000.png(5),Lake,0.7281458,0.6519468,0.7669147,0.6792585,0.0010588475
tile_4000_4000.png(6),Lake,0.24947004,0.8915338,0.30069476,0.9132625,0.0011130463
tile_4000_4000.png(7),Lake,0.49175367,0.4632302,0.5292908,0.49051452,0.0010241752
tile_4000_4000.png(8),Lake,0.15703121,0.49251658,0.1862166,0.5154552,0.00066947215
tile_4000_4000.png(9),Lake,0.7595913,0.53803563,0.8450863,0.5686571,0.0026179824
tile_4000_4000.png(10),Lake,0.9364468,0.5122783,0.9938219,0.6496575,0.007882148
tile_4000_4000.png(11),Lake,0.47488967,0.03359728,0.96727276,0.68684816,0.32164967
tile_4000_4000.png(12),Lake,0.577876,0.6141614,0.6125068,0.632694,0.0006418006
tile_4000_4000.png(13),Lake,0.15000342,0.4807251,0.18757874,0.5064381,0.00096617296
tile_4000_4000.png(14),Lake,0.4085968,0.081065215,0.62479204,0.25341263,0.037260693
tile_4000_4000.png(15),Lake,0.16128206,0.4889575,0.19045733,0.507034,0.00052738696
tile_4000_4000.png(16),Lake,0.41095144,0.22577034,0.45739213,0.2506326,0.0011546212
tile_4000_4000.png(17),Lake,0.6208884,0.4737289,0.68427,0.49395606,0.0012820303
tile_4000_4000.png(18),Lake,0.5035651,0.47040915,0.5396611,0.4992004,0.0010392499
tile_4000_4000.png(19),Lake,0.5611457,0.39013752,0.58841306,0.4211897,0.00084671006
tile_4000_4000.png(20),Lake,0.7688528,0.54441994,0.82301533,0.56589794,0.0011633034
tile_4000_4000.png(21),Lake,0.72220975,0.65477985,0.7525191,0.6778198,0.0006983248
tile_4000_4000.png(22),Lake,0.7091795,0.033661652,0.736663,0.055903293,0.0006112773
tile_4000_4500.png(1),Lake,0.020406444,0.13365793,0.16900085,0.68045753,0.08125136
tile_4000_4500.png(2),Lake,0.6227008,0.051290907,0.6794805,0.073950484,0.0012866036
tile_4000_4500.png(3),Lake,0.86602825,0.25553748,0.9877405,0.45787054,0.024626415
tile_4000_4500.png(4),Lake,0.016010452,0.0,0.36035177,0.35768706,0.12316643
tile_4000_4500.png(5),Lake,0.87560815,0.54294056,0.89826405,0.55606097,0.00029725482
tile_4000_4500.png(6),Lake,0.8158234,0.2389071,0.8412737,0.25482702,0.0004051676
tile_4000_4500.png(7),Lake,0.017558767,0.0,0.4862444,0.46388093,0.21741433
tile_4000_4500.png(8),Lake,0.47306132,0.20867406,0.49659362,0.22784005,0.0004510199
tile_4000_4500.png(9),Lake,0.96712476,0.51243985,0.9960627,0.5288996,0.00047631157
tile_4000_4500.png(10),Lake,0.86905587,0.54328156,0.90366775,0.56238,0.0006610337
tile_4000_4500.png(11),Lake,0.8718711,0.55023605,0.8971654,0.5668028,0.0004190445
tile_4000_4500.png(12),Lake,0.017331375,0.14306846,0.28179938,0.65082264,0.13428475
tile_4000_4500.png(13),Lake,0.18983544,0.4661331,0.22270572,0.4807259,0.00047967024
tile_4000_4500.png(14),Lake,0.04196919,0.0,0.14962023,0.22369318,0.024080804
tile_4000_4500.png(15),Lake,0.2133626,0.22422695,0.26865205,0.24222703,0.0009952146
tile_4000_4500.png(16),Lake,0.1062876,0.69763976,0.13711186,0.718162,0.00063258276
tile_4000_4500.png(17),Lake,0.47758886,0.21613613,0.4932912,0.22784476,0.00018385288
tile_4000_4500.png(18),Lake,0.18578082,0.46132597,0.22965252,0.47988543,0.0008142349
tile_4000_4500.png(19),Lake,0.4754084,0.2152367,0.5011195,0.23035562,0.0003887241
tile_4000_4500.png(20),Lake,0.2066237,0.025478816,0.27139065,0.046072762,0.001333807
tile_4000_4500.png(21),Lake,0.5765365,0.50251764,0.6253624,0.52173764,0.0009384339
tile_4000_4500.png(22),Lake,0.43106246,0.55049515,0.46040723,0.5677889,0.0005074811
tile_4000_4500.png(23),Lake,0.029747313,0.0,0.15618753,0.42848292,0.054177478
tile_4000_4500.png(24),Lake,0.07636279,0.010053806,0.12871136,0.026707858,0.0008718158
tile_4000_4500.png(25),Lake,0.28295568,0.43995842,0.31085142,0.47209534,0.00089648337
tile_4000_4500.png(26),Lake,0.19030951,0.4696605,0.2182853,0.486075,0.00045920938
tile_4000_4500.png(27),Lake,0.44115067,0.55266,0.4651064,0.5668208,0.00033923262
tile_4000_4500.png(28),Lake,0.28143686,0.43162617,0.32285637,0.46814427,0.0015125616
tile_4000_4500.png(29),Lake,0.032884955,0.024399186,0.45945206,0.71816987,0.29593977
tile_4000_4500.png(30),Lake,0.07500019,0.5897624,0.09420579,0.6100351,0.00038934997
tile_4000_5000.png(1),Lake,0.7292864,0.0,0.94891375,0.13871217,0.03046499
tile_4000_5000.png(2),Lake,0.005146162,0.1809154,0.04984648,0.4251217,0.0109161
tile_4000_5000.png(3),Lake,0.79898465,0.0,0.8991267,0.12553477,0.012571311
tile_4000_5000.png(4),Lake,0.8119139,0.20695701,0.89522916,0.32646662,0.009956974
tile_4000_5000.png(5),Lake,0.6173193,0.35768315,0.66685444,0.46492773,0.005312377
tile_4000_5000.png(6),Lake,0.6894914,0.7638282,0.71688694,0.78292316,0.00052311644
tile_4000_5000.png(7),Lake,0.8450578,0.8967339,0.9352441,1.0,0.009313189
tile_4000_5000.png(8),Lake,0.8302905,0.63994217,0.99122804,1.0,0.057946824
tile_4000_5000.png(9),Lake,0.6684564,0.9649644,0.7033677,0.98835135,0.00081646984
tile_4000_5000.png(10),Lake,0.7392141,0.080939345,0.7969867,0.1237809,0.002475067
tile_4000_5000.png(11),Lake,0.68164945,0.76693314,0.71356887,0.7899647,0.00073515315
tile_4000_5000.png(12),Lake,0.83119774,0.77297074,0.98724633,1.0,0.035427596
tile_4000_5000.png(13),Lake,0.69802326,0.7656654,0.72272056,0.7829602,0.00042713404
tile_4000_5000.png(14),Lake,0.8265552,0.8841173,0.98120415,0.99556124,0.017234689
tile_4000_5000.png(15),Lake,0.7305205,0.0,0.96547204,0.32500252,0.076359846
tile_4000_5000.png(16),Lake,0.70814055,0.89977944,0.7339647,0.91365594,0.00035834848
tile_4000_5000.png(17),Lake,0.64143693,0.6261601,0.68098515,0.71689934,0.0035885756
tile_4000_5000.png(18),Lake,0.65156376,0.0,0.9784242,0.43213353,0.14124735
tile_4000_5000.png(19),Lake,0.6993615,0.9021992,0.72339123,0.9138771,0.0002806173
tile_4000_5500.png(1),Lake,0.58173066,0.373618,0.7365988,0.4468878,0.011347154
tile_4000_5500.png(2),Lake,0.95002633,0.67252684,0.9985483,0.70541763,0.001595927
tile_4000_5500.png(3),Lake,0.7230065,0.5577826,0.78540015,0.5935925,0.002234313
tile_4000_5500.png(4),Lake,0.57850856,0.61816067,0.64289653,0.7450435,0.00816973
tile_4000_5500.png(5),Lake,0.6204673,0.8225706,0.690765,0.9065094,0.0059007043
tile_4000_5500.png(6),Lake,0.65322345,0.53256845,0.69480544,0.5602261,0.0011500592
tile_4000_5500.png(7),Lake,0.72606945,0.5479105,0.7878376,0.58284754,0.0021579962
tile_4000_5500.png(8),Lake,0.5435054,0.49290276,0.5841323,0.5290229,0.0014674499
tile_4000_5500.png(9),Lake,0.62641025,0.82696134,0.71306556,0.92474174,0.008473192
tile_4000_5500.png(10),Lake,0.6455832,0.5280802,0.6903506,0.5558396,0.0012427144
tile_4000_5500.png(11),Lake,0.2738558,0.16369462,0.31226432,0.19867733,0.0013436341
tile_4000_5500.png(12),Lake,0.5744061,0.6206253,0.6490951,0.69554245,0.0055954885
tile_4000_5500.png(13),Lake,0.8762142,0.7560125,0.90132374,0.77159905,0.00039137105
tile_4000_5500.png(14),Lake,0.53940326,0.48607737,0.5888457,0.519386,0.0016468588
tile_4000_5500.png(15),Lake,0.8671015,0.7603101,0.8932997,0.7789226,0.00048761425
tile_4000_5500.png(16),Lake,0.2743449,0.16769746,0.32938334,0.20079191,0.0018214673
tile_4000_6000.png(1),Lake,0.4063277,0.8644077,0.6149021,0.99452114,0.027138326
tile_4000_6000.png(2),Lake,0.4005428,0.87352556,0.5565347,0.9787213,0.016409688
tile_4000_6000.png(3),Lake,0.27948684,0.78691465,0.33849218,0.8256218,0.0022839282
tile_4000_6000.png(4),Lake,0.5418877,0.67899483,0.5893105,0.7038299,0.0011777483
tile_4000_6000.png(5),Lake,0.09814691,0.78062564,0.20043693,0.8454124,0.0066270367
tile_4000_6000.png(6),Lake,0.44771376,0.70122826,0.5134447,0.7796591,0.005155334
tile_4000_6000.png(7),Lake,0.08102537,0.6154299,0.19246013,0.8781382,0.029274838
tile_4000_6000.png(8),Lake,0.041873414,0.6439027,0.20986453,0.86699456,0.03747745
tile_4000_6000.png(9),Lake,0.2758461,0.8889643,0.2948704,0.90474856,0.00030028477
tile_4000_6500.png(1),Lake,0.6637566,0.43046743,0.71676624,0.45432445,0.0012646521
tile_4000_6500.png(2),Lake,0.6633274,0.43481088,0.7166553,0.46524522,0.001623
tile_4000_6500.png(3),Lake,0.88732094,0.46556687,0.9108704,0.47878394,0.00031125438
tile_4000_7000.png(1),Lake,0.6585247,0.4853221,0.716598,0.5463173,0.0035421909
tile_4000_7000.png(2),Lake,0.8369865,0.38758492,0.8714189,0.4099198,0.0007690436
tile_4000_7000.png(3),Lake,0.6579114,0.23249654,0.7178122,0.26341978,0.0018523252
tile_4000_7000.png(4),Lake,0.6617787,0.49493337,0.72552717,0.5366328,0.002658274
tile_4000_7000.png(5),Lake,0.65484893,0.24389754,0.71842074,0.2705708,0.0016956682
tile_4000_7000.png(6),Lake,0.8366993,0.38912854,0.8744486,0.41959214,0.0011499795
tile_4000_7000.png(7),Lake,0.42495862,0.6346905,0.4621644,0.65829635,0.0008782732
tile_4000_7000.png(8),Lake,0.4647176,0.38922188,0.49215928,0.41101018,0.0005979075
tile_4000_7000.png(9),Lake,0.5381374,0.21338265,0.5665256,0.232571,0.000544723
tile_4000_7000.png(10),Lake,0.4575029,0.39305997,0.48621878,0.41248232,0.0005577299
tile_4000_7000.png(11),Lake,0.46789646,0.39152464,0.4947032,0.4070096,0.0004151013
tile_4000_7000.png(12),Lake,0.27745622,0.49427462,0.30112216,0.51511997,0.00049332477
tile_4000_7000.png(13),Lake,0.7431695,0.46719518,0.7871645,0.4987658,0.0013889498
tile_4000_7000.png(14),Lake,0.47321296,0.66390955,0.4957502,0.68047905,0.00037343055
tile_4000_7000.png(15),Lake,0.50367814,0.44683313,0.53390694,0.47020388,0.00070646935
tile_4000_7000.png(16),Lake,0.3316659,0.60969985,0.352214,0.62711936,0.00035793806
tile_4000_7000.png(17),Lake,0.61312634,0.23903246,0.6442681,0.25570628,0.00051925203
tile_4000_7000.png(18),Lake,0.7397916,0.47206828,0.7789804,0.5057768,0.0013209974
tile_4000_7000.png(19),Lake,0.22423588,0.7212485,0.23918176,0.73433834,0.0001956391
tile_4000_7000.png(20),Lake,0.32382324,0.61089253,0.34701598,0.62881553,0.00041568332
tile_4000_7000.png(21),Lake,0.2809672,0.49730015,0.29769066,0.51039976,0.00021907075
tile_4000_7000.png(22),Lake,0.31565675,0.6065329,0.346889,0.63093483,0.0007621279
tile_4000_7000.png(23),Lake,0.46100125,0.38538787,0.5029363,0.4059971,0.0008642492
tile_4000_7000.png(24),Lake,0.4724887,0.6720521,0.49772224,0.69203585,0.0005042612
tile_4000_7000.png(25),Lake,0.7838603,0.69818324,0.8140448,0.72581995,0.0008341987
tile_4000_7000.png(26),Lake,0.45120293,0.3761811,0.49137664,0.40434644,0.0011315062
tile_4000_7000.png(27),Lake,0.26306355,0.53697395,0.28374976,0.55677176,0.00040954148
tile_4000_7000.png(28),Lake,0.7704038,0.70552367,0.79814005,0.72935027,0.00066086045
tile_4000_7000.png(29),Lake,0.42530352,0.6932211,0.44206244,0.7074508,0.00023847463
tile_4000_7500.png(1),Lake,0.7431061,0.75184244,0.90293616,0.96522695,0.034105252
tile_4000_7500.png(2),Lake,0.8670392,0.16745262,0.9565881,0.31480145,0.013194924
tile_4000_7500.png(3),Lake,0.29544312,0.0,0.3888885,0.08818676,0.008240647
tile_4000_7500.png(4),Lake,0.77016014,0.123988226,0.83690494,0.14901035,0.0016700964
tile_4000_7500.png(5),Lake,0.90803784,0.34765327,0.946585,0.3823845,0.0013387905
tile_4000_7500.png(6),Lake,0.5916338,0.20004106,0.6443712,0.22846723,0.0014991227
tile_4000_7500.png(7),Lake,0.7686221,0.12853096,0.8307506,0.15568608,0.0016871062
tile_4000_7500.png(8),Lake,0.76435083,0.46943387,0.7920582,0.4845685,0.0004193413
tile_4000_7500.png(9),Lake,0.5294358,0.9419684,0.56539744,0.96504575,0.00082989974
tile_4000_7500.png(10),Lake,0.9379601,0.6384312,0.9731602,0.6613806,0.0008078215
tile_4000_7500.png(11),Lake,0.5878587,0.20305379,0.6397988,0.24282725,0.0020658395
tile_4000_7500.png(12),Lake,0.9439554,0.641461,0.97230893,0.6578086,0.0004635115
tile_4000_7500.png(13),Lake,0.94422066,0.64882416,0.9771041,0.6709564,0.000727784
tile_4000_7500.png(14),Lake,0.39996865,0.3616555,0.4233532,0.37786934,0.0003791531
tile_4000_7500.png(15),Lake,0.19412282,0.18692371,0.22087982,0.20304635,0.00043139348
tile_4000_7500.png(16),Lake,0.5543981,0.95433706,0.5880482,0.98266935,0.0009533845
tile_4000_7500.png(17),Lake,0.20014198,0.189867,0.21801399,0.2031848,0.00023801568
tile_4000_7500.png(18),Lake,0.78011554,0.60979337,0.8112696,0.62796164,0.00056601496
tile_4000_7500.png(19),Lake,0.48051324,0.1383482,0.5015436,0.15160273,0.0002787471
tile_4000_7500.png(20),Lake,0.32526767,0.2915294,0.34422988,0.31171468,0.00038275763
tile_4000_7500.png(21),Lake,0.40515032,0.36473402,0.42752743,0.38470456,0.00044688277
tile_4000_7500.png(22),Lake,0.5556524,0.32084975,0.6171186,0.34419304,0.0014348241
tile_4000_7500.png(23),Lake,0.77525425,0.6133494,0.8012447,0.62683356,0.0003504596
tile_4000_7500.png(24),Lake,0.6314614,0.43608627,0.65636706,0.45212117,0.00039936014
tile_4000_7500.png(25),Lake,0.96825504,0.92240876,0.9980322,0.9667388,0.0013200237
tile_4000_7500.png(26),Lake,0.47978863,0.47056457,0.50864446,0.4864931,0.00045963115
tile_4000_7500.png(27),Lake,0.76048285,0.47174546,0.7897715,0.4886356,0.00049468933
tile_4000_7500.png(28),Lake,0.40090665,0.35274735,0.43033144,0.37632975,0.00069390703
tile_4000_7500.png(29),Lake,0.6716787,0.33529237,0.6982905,0.35312122,0.00047445792
tile_4000_8000.png(1),Lake,0.77848047,0.56127566,0.8430652,0.60171413,0.002611708
tile_4000_8000.png(2),Lake,0.19093154,0.35381135,0.2464747,0.41055137,0.0031515195
tile_4000_8000.png(3),Lake,0.0026703372,0.9334442,0.03554004,0.97606146,0.0014008167
tile_4000_8000.png(4),Lake,0.62555,0.24959974,0.68770003,0.28423724,0.0021527226
tile_4000_8000.png(5),Lake,0.8999306,0.6329717,0.96911794,0.6654896,0.0022498278
tile_4000_8000.png(6),Lake,0.28174767,0.0033587234,0.36707535,0.03319132,0.0025455463
tile_4000_8000.png(7),Lake,0.8993675,0.624736,0.967936,0.6567232,0.0021933126
tile_4000_8000.png(8),Lake,0.62323487,0.25257465,0.6947158,0.2972128,0.003190777
tile_4000_8000.png(9),Lake,0.28186253,0.0018447355,0.37191865,0.05041044,0.004373639
tile_4000_8000.png(10),Lake,0.034070298,0.9488818,0.06464275,0.97446567,0.0007821614
tile_4000_8000.png(11),Lake,0.8150997,0.8022634,0.8454329,0.822264,0.00060668256
tile_4000_8000.png(12),Lake,0.031158967,0.9551056,0.06334456,0.9782686,0.0007455155
tile_4000_8000.png(13),Lake,0.0511232,0.79140544,0.072557144,0.8097149,0.0003924442
tile_4000_8000.png(14),Lake,0.8951303,0.76430714,0.9284957,0.78730834,0.00076744467
tile_4000_8000.png(15),Lake,0.627857,0.25662532,0.68051475,0.29212537,0.0018693518
tile_4000_8000.png(16),Lake,0.001780358,0.92901385,0.051106907,0.97713774,0.0023737857
tile_4000_8000.png(17),Lake,0.4373128,0.56840485,0.46376476,0.58504874,0.00044026304
tile_4000_8000.png(18),Lake,0.4385883,0.7940972,0.5097117,0.8302274,0.0025697015
tile_4000_8000.png(19),Lake,0.46877137,0.8091922,0.5061042,0.83628017,0.0010112704
tile_4000_8000.png(20),Lake,0.38107738,0.86617595,0.41478005,0.8904018,0.00081647525
tile_4000_8000.png(21),Lake,0.045622338,0.790559,0.077102676,0.8207752,0.00095121673
tile_4000_8000.png(22),Lake,0.14924312,0.74409944,0.16679077,0.757271,0.00023112984
tile_4000_8000.png(23),Lake,0.43973896,0.5623174,0.47022972,0.58066666,0.0005594837
tile_4000_8000.png(24),Lake,0.89502954,0.75873023,0.93269473,0.78177685,0.000868055
tile_4000_8000.png(25),Lake,0.49303302,0.751377,0.517151,0.76908135,0.00042699353
tile_4000_8000.png(26),Lake,0.6255879,0.85373634,0.6497613,0.8706501,0.00040886403
tile_4000_8000.png(27),Lake,0.41125122,0.2673566,0.43762252,0.28472725,0.0004580864
tile_4000_8000.png(28),Lake,0.8104855,0.80531687,0.8435225,0.8332433,0.00092260615
tile_4000_8000.png(29),Lake,0.0149519695,0.9356972,0.059424616,0.97156584,0.0015951735
tile_4000_8000.png(30),Lake,0.49575573,0.7583471,0.5186798,0.7779912,0.0004503222
tile_4000_8000.png(31),Lake,0.38192126,0.73220783,0.40942287,0.75661963,0.0006713638
tile_4000_8000.png(32),Lake,0.14589098,0.15698971,0.1781203,0.17539625,0.00059323024
tile_4000_8000.png(33),Lake,0.3866968,0.7255359,0.41412982,0.745804,0.00055601506
tile_4000_8000.png(34),Lake,0.6120329,0.8565735,0.64644927,0.87554497,0.0006529284
tile_4000_8000.png(35),Lake,0.45384812,0.80132514,0.5084439,0.83269817,0.0017128343
tile_4000_8000.png(36),Lake,0.8900904,0.81735545,0.9327776,0.8383207,0.000894946
tile_4000_8000.png(37),Lake,0.7120132,0.4068772,0.7368679,0.42547432,0.00046222637
tile_4000_8000.png(38),Lake,0.4816552,0.79902405,0.51084024,0.83508795,0.0010525262
tile_4000_8000.png(39),Lake,0.046183288,0.78957564,0.06957518,0.80554163,0.00037347496
tile_4000_8000.png(40),Lake,0.0032044263,0.9394628,0.063118495,0.9816915,0.002530093
tile_4000_8000.png(41),Lake,0.4440189,0.56588507,0.47689566,0.5805858,0.00048331174
tile_4000_8000.png(42),Lake,0.42888615,0.56661457,0.45849448,0.583261,0.0004928736
tile_4000_8000.png(43),Lake,0.14609186,0.74685067,0.16880165,0.76667696,0.0004502509
tile_4000_8000.png(44),Lake,0.68559074,0.73000497,0.7132152,0.745259,0.0004213836
tile_4000_8000.png(45),Lake,0.38148877,0.78924763,0.4135274,0.81350416,0.0007771459
tile_4000_8000.png(46),Lake,0.49340644,0.7464696,0.5283186,0.7714135,0.0008708445
tile_4000_8000.png(47),Lake,0.39719605,0.26472798,0.43139216,0.28104702,0.00055804756
tile_4000_8000.png(48),Lake,0.7030749,0.4118124,0.72779864,0.4278946,0.00039761252
tile_4000_8000.png(49),Lake,0.38423452,0.8050303,0.40270296,0.81747913,0.00022991079
tile_4000_8000.png(50),Lake,0.15348606,0.17006828,0.18157516,0.19045009,0.0005725068
tile_4000_8000.png(51),Lake,0.7432318,0.7541509,0.773001,0.7810995,0.00080223853
tile_4000_8500.png(1),Lake,0.38206854,0.5500213,0.44191048,0.57582635,0.0015442243
tile_4000_8500.png(2),Lake,0.4639218,0.80716276,0.51036257,0.84824705,0.0019079865
tile_4000_8500.png(3),Lake,0.6329961,0.012916389,0.68310547,0.030795047,0.00089588866
tile_4000_8500.png(4),Lake,0.4039639,0.6487782,0.4391852,0.68354374,0.0012244879
tile_4000_8500.png(5),Lake,0.12839417,0.9583826,0.1600278,0.9829346,0.0007766685
tile_4000_8500.png(6),Lake,0.35724974,0.61698544,0.3982198,0.6484968,0.0012910225
tile_4000_8500.png(7),Lake,0.21312916,0.74985313,0.23905146,0.7660312,0.0004193728
tile_4000_8500.png(8),Lake,0.8751993,0.44372144,0.90441173,0.46024156,0.00048259238
tile_4000_8500.png(9),Lake,0.11748703,0.9537222,0.1542758,0.97694796,0.0008544482
tile_4000_8500.png(10),Lake,0.7897722,0.6649248,0.82161504,0.6865425,0.00068836904
tile_4000_8500.png(11),Lake,0.6372809,0.008938059,0.68096185,0.036211383,0.0011913251
tile_4000_8500.png(12),Lake,0.46647096,0.80284405,0.5186528,0.83692783,0.0017785545
tile_4000_8500.png(13),Lake,0.4006804,0.6554521,0.43429562,0.67948717,0.0008079453
tile_4000_8500.png(14),Lake,0.6435186,0.011454027,0.6943117,0.029816628,0.0009326925
tile_4000_8500.png(15),Lake,0.8685585,0.44184646,0.90920943,0.46195966,0.0008176198
tile_4000_8500.png(16),Lake,0.15058659,0.56072474,0.21778052,0.5879429,0.0018288952
tile_4000_8500.png(17),Lake,0.20655751,0.63794273,0.23842373,0.65636927,0.00058718416
tile_4000_8500.png(18),Lake,0.21513723,0.6418895,0.23405059,0.6578513,0.0003018906
tile_4000_8500.png(19),Lake,0.12443717,0.9610843,0.15203588,0.9819762,0.0005765896
tile_4000_8500.png(20),Lake,0.34817535,0.6210744,0.42577505,0.6560509,0.0027141692
tile_4000_8500.png(21),Lake,0.24464183,0.38943216,0.27096972,0.40388092,0.00038040546
tile_4000_8500.png(22),Lake,0.39184067,0.9167291,0.42463443,0.9413129,0.0008061958
tile_4000_8500.png(23),Lake,0.92170906,0.5436894,0.99805087,0.58144045,0.002881981
tile_4000_8500.png(24),Lake,0.38358688,0.55514127,0.43431625,0.5814895,0.0013366292
tile_4000_8500.png(25),Lake,0.7962069,0.66604036,0.82127875,0.681434,0.00038594654
tile_4000_8500.png(26),Lake,0.15384693,0.5499832,0.22415915,0.5727346,0.0015997008
tile_4000_8500.png(27),Lake,0.39508277,0.6481125,0.42995998,0.6772151,0.0010150183
tile_4000_8500.png(28),Lake,0.39362174,0.921429,0.42279568,0.9504401,0.00084636896
tile_4000_8500.png(29),Lake,0.45252967,0.7959954,0.51488835,0.8517658,0.0034777683
tile_4000_8500.png(30),Lake,0.20599787,0.6513323,0.22589915,0.66265607,0.00022535707
tile_4000_8500.png(31),Lake,0.22100654,0.7502859,0.24377818,0.7663196,0.00036511253
tile_4000_8500.png(32),Lake,0.43198663,0.40080604,0.4596258,0.42515346,0.00067294284
tile_4000_8500.png(33),Lake,0.24537647,0.3836561,0.2807853,0.4049945,0.0007555667
tile_4000_8500.png(34),Lake,0.79169756,0.55497617,0.90376484,0.58688706,0.0035761674
tile_4000_8500.png(35),Lake,0.9665701,0.6630568,0.99804515,0.6780312,0.00047132073
tile_4000_8500.png(36),Lake,0.876371,0.45229402,0.9035484,0.47156063,0.0005236161
tile_4000_8500.png(37),Lake,0.9278455,0.55755204,0.991583,0.59315795,0.002269432
tile_4000_8500.png(38),Lake,0.6472394,0.5498002,0.73777264,0.5717927,0.001991053
tile_4000_8500.png(39),Lake,0.22114158,0.75284284,0.24103104,0.77200717,0.00038116804
tile_4000_8500.png(40),Lake,0.16632219,0.56106716,0.22306418,0.57926774,0.0010327371
tile_4000_8500.png(41),Lake,0.42477256,0.40083477,0.45522434,0.43251917,0.0009648462
tile_4000_8500.png(42),Lake,0.4659439,0.79874706,0.5093943,0.83030856,0.0013713591
tile_4000_8500.png(43),Lake,0.83429384,0.31517044,0.86314136,0.3299987,0.00042775858
tile_4000_8500.png(44),Lake,0.21268225,0.6447925,0.24145494,0.65774316,0.0003726254
tile_4000_8500.png(45),Lake,0.19393764,0.63419217,0.2262856,0.65205634,0.0005778694
tile_4000_8500.png(46),Lake,0.923014,0.64234394,0.9513753,0.653902,0.00032780174
tile_4000_9000.png(1),Lake,0.8586426,0.7238299,1.0,0.8785348,0.021868682
tile_4000_9000.png(2),Lake,0.7546414,0.72928894,0.88408136,0.9245802,0.025278494
tile_4000_9000.png(3),Lake,0.20766404,0.6951952,0.2397404,0.7165702,0.00068563217
tile_4000_9000.png(4),Lake,0.643973,0.73409486,0.7108299,0.76265883,0.0019096995
tile_4000_9000.png(5),Lake,0.6107568,0.46608216,0.65219754,0.48537898,0.0007996744
tile_4000_9000.png(6),Lake,0.74285024,0.5948914,0.9633197,0.7411732,0.032250665
